Time, Theta AF3,Alpha AF3,Low beta AF3,High beta AF3, Gamma AF3, Theta AF4,Alpha AF4,Low beta AF4,High beta AF4, Gamma AF4, Theta T7,Alpha T7,Low beta T7,High beta T7, Gamma T7, Theta T8,Alpha T8,Low beta T8,High beta T8, Gamma T8, Theta Pz,Alpha Pz,Low beta Pz,High beta Pz, Gamma Pz
1455162984.799031,1117.773105,546.118920,296.183018,154.719771,94.161831,1119.192738,514.280451,295.076845,117.844064,90.255688,111.374266,80.778136,109.581523,23.557790,15.878654,181.668660,101.722906,69.601167,27.713439,21.079856,221.622521,126.691711,64.249187,36.638120,29.280610
1455162985.299053,1094.996183,909.118581,157.068525,224.131895,93.975114,1127.644753,823.565868,208.982380,145.735374,77.102055,116.054304,107.208456,42.312106,30.895774,19.540299,182.530219,152.436416,49.326356,30.396280,18.507605,220.798397,179.063152,39.590316,56.412326,23.997405
1455162985.799008,534.736703,490.887199,88.962409,205.435924,109.132577,609.015836,300.053328,133.397297,95.514751,71.432251,100.360077,65.662140,14.563473,34.963557,25.937370,119.895956,63.778837,31.356490,27.265305,19.098747,129.763349,71.476381,29.107524,40.028357,17.984700
1455162986.299004,386.264466,458.746265,96.810884,135.787122,78.222536,307.559464,300.496572,69.601723,78.323691,37.187245,86.521222,79.749345,19.726030,23.341413,19.909890,74.055752,71.234823,20.590427,28.552560,13.398319,61.489524,94.635848,18.870303,24.661937,13.096798
1455162986.798997,536.801750,361.480536,209.098215,89.809525,53.359042,388.615935,244.510251,175.510858,75.210916,36.307765,78.271996,56.347599,55.196725,13.592627,16.398702,83.024474,55.755486,51.852885,17.548214,14.715655,95.418878,82.124577,45.758738,27.394842,12.141558
1455162987.299007,550.892194,324.006090,280.457834,173.073536,69.049202,511.617177,197.510394,340.453152,170.443826,59.821731,67.869370,32.409848,67.787053,25.344004,20.167639,85.652323,42.022995,84.624058,40.926760,23.421695,115.672657,71.247916,92.173691,59.243195,17.674556
1455162987.798991,550.892194,324.006090,280.457834,173.073536,69.049202,511.617177,197.510394,340.453152,170.443826,59.821731,67.869370,32.409848,67.787053,25.344004,20.167639,85.652323,42.022995,84.624058,40.926760,23.421695,115.672657,71.247916,92.173691,59.243195,17.674556
1455162988.298990,550.892194,324.006090,280.457834,173.073536,69.049202,511.617177,197.510394,340.453152,170.443826,59.821731,67.869370,32.409848,67.787053,25.344004,20.167639,85.652323,42.022995,84.624058,40.926760,23.421695,115.672657,71.247916,92.173691,59.243195,17.674556
1455162988.798983,550.892194,324.006090,280.457834,173.073536,69.049202,511.617177,197.510394,340.453152,170.443826,59.821731,67.869370,32.409848,67.787053,25.344004,20.167639,85.652323,42.022995,84.624058,40.926760,23.421695,115.672657,71.247916,92.173691,59.243195,17.674556
1455162989.298987,550.892194,324.006090,280.457834,173.073536,69.049202,511.617177,197.510394,340.453152,170.443826,59.821731,67.869370,32.409848,67.787053,25.344004,20.167639,85.652323,42.022995,84.624058,40.926760,23.421695,115.672657,71.247916,92.173691,59.243195,17.674556
1455162989.799015,550.892194,324.006090,280.457834,173.073536,69.049202,511.617177,197.510394,340.453152,170.443826,59.821731,67.869370,32.409848,67.787053,25.344004,20.167639,85.652323,42.022995,84.624058,40.926760,23.421695,115.672657,71.247916,92.173691,59.243195,17.674556
1455162990.298951,550.892194,324.006090,280.457834,173.073536,69.049202,511.617177,197.510394,340.453152,170.443826,59.821731,67.869370,32.409848,67.787053,25.344004,20.167639,85.652323,42.022995,84.624058,40.926760,23.421695,115.672657,71.247916,92.173691,59.243195,17.674556
1455162990.799010,550.892194,324.006090,280.457834,173.073536,69.049202,511.617177,197.510394,340.453152,170.443826,59.821731,67.869370,32.409848,67.787053,25.344004,20.167639,85.652323,42.022995,84.624058,40.926760,23.421695,115.672657,71.247916,92.173691,59.243195,17.674556
