Time, Theta AF3,Alpha AF3,Low beta AF3,High beta AF3, Gamma AF3, Theta AF4,Alpha AF4,Low beta AF4,High beta AF4, Gamma AF4, Theta T7,Alpha T7,Low beta T7,High beta T7, Gamma T7, Theta T8,Alpha T8,Low beta T8,High beta T8, Gamma T8, Theta Pz,Alpha Pz,Low beta Pz,High beta Pz, Gamma Pz
1454274990.719654,2371.527250,418.303546,116.162850,230.624555,70.727206,2945.228443,947.486190,118.875256,144.616451,33.150758,782.569796,402.548029,137.965204,148.969952,77.387165,2258.287304,699.426367,175.885429,162.575593,60.333299,84766.572129,130042.982084,7393.100858,3329.090847,1045.130788
1454274991.219675,2371.527250,418.303546,116.162850,230.624555,70.727206,2945.228443,947.486190,118.875256,144.616451,33.150758,782.569796,402.548029,137.965204,148.969952,77.387165,2258.287304,699.426367,175.885429,162.575593,60.333299,84766.572129,130042.982084,7393.100858,3329.090847,1045.130788
1454274991.719477,879.133934,297.265384,213.899473,84.364499,38.019672,1461.818794,604.692840,168.795124,74.954356,29.169109,488.353535,211.111608,107.260026,80.659884,55.397960,266.831358,347.715497,185.249401,89.144009,49.938418,149848.001050,148638.440564,11224.668653,6096.826571,2872.621820
1454274992.219341,188.598547,162.026468,133.474284,76.284770,87.994460,461.440327,787.710554,251.617119,82.219967,41.172893,325.015790,199.866751,108.045780,51.292756,110.254683,249.667162,415.222288,264.982652,97.830198,48.097105,58074.701943,175122.276731,34508.464419,5506.316582,3519.580734
1454274992.719672,195.653393,180.837688,167.685112,72.825271,127.960868,522.470342,731.470436,204.891452,180.125666,68.381566,195.022637,340.872066,138.182894,40.598114,129.464719,221.592691,293.177921,106.058417,145.509626,71.758710,39639.110974,207084.418819,24097.149389,5798.075449,2845.025179
1454274993.221051,230.839551,192.604757,193.673722,124.594536,124.382210,351.648298,925.838367,276.652322,197.495762,78.968963,125.910635,230.071166,122.604417,75.851272,125.657683,117.421088,263.150307,97.341313,134.528798,106.150475,27076.896040,238835.856066,19599.525121,5603.530403,3932.060973
1454274993.723386,363.119184,221.449641,166.731899,158.280984,92.639988,448.849399,1085.863907,218.419131,127.290938,56.811633,262.019484,232.904894,123.246922,141.926616,91.862389,250.242550,204.416018,94.420711,99.890803,85.279524,55842.570532,179069.753839,22867.572009,9983.666388,3696.120225
1454274994.225354,720.688992,757.098053,309.945027,180.549422,89.004098,1213.385066,1632.958622,683.991665,115.547567,55.294111,349.905552,349.939810,181.249902,133.563457,91.907507,290.606415,534.442408,292.593150,150.235796,116.082695,87895.348480,160065.325158,43183.937197,13174.900714,3765.726629
1454274994.725627,809.384926,798.295499,266.227632,194.037966,120.484829,1067.959499,1655.454449,750.417843,132.297445,77.406680,446.489682,321.063927,130.973802,124.451332,91.212250,291.238480,530.197268,336.040616,167.341387,125.055641,101483.762604,141138.695183,40821.382364,11677.066446,3557.226137
1454274995.225465,687.618940,318.557443,203.592397,295.926628,146.521369,685.341723,947.377994,562.652787,144.522557,108.625799,409.499720,246.916076,84.844277,194.195766,88.840535,213.874674,262.145912,316.229344,208.259713,131.121036,60830.238786,118104.463498,36780.845109,11574.808604,3287.788143
